date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:03	5722/5722	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1e-165a%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.0.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mincce7.js	(from https://www.studio27hairsalon.com/)
18:37:04	50602/50602	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1e-c5aa%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.0.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/js/frontend-modules.mincce7.js	(from https://www.studio27hairsalon.com/)
18:37:05	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%226802901d-53d8%22	https://www.studio27hairsalon.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://www.studio27hairsalon.com/)
18:37:06	31928/31928	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ccff1e-7cb8%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.0.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/js/frontend.mincce7.js	(from https://www.studio27hairsalon.com/)
18:37:08	3033/3033	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269c27ef2-bd9%22	https://www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/googlesitekit-events-provider-wpforms.min.js	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/uploads/siteground-optimizer-assets/googlesitekit-events-provider-wpforms.min.js	(from https://www.studio27hairsalon.com/)
18:37:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-64e643fc9002e%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:37:10	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-64e643fc9002e%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:37:11	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2269ccff1e-12d68%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:37:13	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2269ccff1e-17ee8%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
18:37:20	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2269ccff1e-286ac%22	https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/realityfaces/50%20shaades%20of%20salon/www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.studio27hairsalon.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
